x,y,positive,negative,anger_emolex,anticipation,disgust,fear,joy,sadness,surprise,trust,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achiev,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,epoch,author
135.929896053,-14.8950946286,29.7188736462,12.3243501349,34.6990107495,8.74208141748,18.8564173644,43.1244429408,21.3443070133,37.6806120985,45.9416203972,28.8855930658,41.5431299246,32.5102687385,47.7031988301,36.1499802917,22.7018278641,26.1750384133,37.9386221408,4.67843759568,17.3003387586,8.12137576569,26.3731811222,46.6885814237,30.1264323291,31.1289368434,42.349653562,37.3482772667,30.6103019373,27.9907366564,41.1655111026,23.5088060718,18.0712228337,17.8709482764,16.2457779517,22.6367372422,8.90690417621,5.5015571058,4.06642043172,20.9752333599,17.5817508543,22.2589061393,8.83918400294,36.4789991723,24.8057063244,53.8368056391,35.0046957902,34.3677190341,51.6156708157,31.0433018354,33.1891221338,30.6503781689,8.33575207473,19.5784337196,5.08736720811,6.41033794811,2.34295014614,6.40437523991,3.66800498871,3.61024391058,0.716829990342,1.39389079245,5.00993538684,0.263489517699,enlightment,MayneReid
86.3332848361,19.4150935136,43.5789222699,9.60559018481,25.7790336465,8.24063596163,16.7238702773,28.26191471,28.4878487849,33.7465782026,42.436096196,40.9721081324,41.5683243025,42.5698922115,30.2190520974,16.6253026634,12.8940835501,17.1604122019,27.9331878462,2.86469232603,9.67211791486,3.69401930801,12.8802851764,52.6444855395,33.9805924856,37.3047152997,33.879941595,45.1047105791,50.2122247591,31.6798790094,33.0264943912,22.0927372536,9.14344673542,14.4286077697,11.950697859,11.3579434343,11.445492672,4.32525260594,3.69890184316,21.9502985719,18.0333000922,32.3321073582,9.56991608606,33.7827036257,15.4583434737,20.5879223198,43.0014937768,34.1368416497,42.3561992519,17.0887011897,30.3612972956,23.1286604123,17.4097338163,23.3756307183,5.77501568858,8.06027893992,8.86471709111,4.47661071292,3.71126228269,1.04194441596,0.208596713021,4.10309996517,4.38450528864,0.0562983814215,enlightment,JohnRuskin
160.254036454,-4.71610260348,30.3701882318,11.4557267315,35.9701117806,9.26872008112,15.1341653377,38.9780453527,19.9204130939,29.3467339234,47.1454804129,34.6043790295,40.7404453179,33.3009927249,44.3343094088,31.4199329096,30.3099276627,20.0436881583,57.0273575206,6.81989384387,26.2564979094,3.72393237449,49.5030546662,48.8562736777,38.9676735449,32.5643102764,59.3583719328,36.1393911078,33.7134416676,25.0000689237,47.1318685013,21.4717693455,34.2015060122,17.9241923175,12.7458664532,17.9869202144,8.37976819716,6.11982806821,2.82273852862,27.5638567768,22.0402657506,27.9803853674,11.1589823188,55.0924824158,27.5238678308,71.1436277215,44.4563536688,46.534329424,56.4605525306,43.7312027884,34.3837358915,32.3031724485,12.0717567071,22.6472446527,8.9140215389,9.82230571118,0.816650361497,6.00350002724,4.02173558038,8.00991564967,0.366958815521,1.30006966214,4.80522521789,3.04802955665,romantic,HarryCastlemon
91.5884945861,-7.3488533684,50.6989301696,11.590672626,33.0939735315,9.64353848024,20.8454009366,36.5867049728,34.4142308968,32.7279370516,44.5329419125,46.4259690475,47.6830688837,46.6773135378,38.0082619898,18.6970338983,20.2589627883,20.2753677857,25.7853327636,3.78689547056,10.3350147423,4.14636707417,12.5637830879,40.4420167188,28.3013276881,33.4868323494,22.2179688397,34.3148333261,38.327823987,20.8906444239,29.409571694,17.0584068939,10.4585679807,12.6195046368,16.8830417152,16.1423744377,14.6746713135,6.35499529825,5.72992026599,23.5714248367,21.3795416389,27.506036411,11.1693082227,32.5655411805,17.281632337,26.4829131372,40.5744074095,19.5072724912,50.3435114111,19.7059421973,35.6928433221,27.7527046621,16.2159633824,23.7799308502,9.26310003821,12.3970233627,8.18027804832,6.69251759299,3.40174229063,1.39006721921,0.077975122223,1.96257243279,6.18303257384,0.0,enlightment,MaturinMBall
149.959575623,2.35307705019,40.3874251576,13.6250148165,36.2992315081,9.20533486097,21.4024774691,38.483021233,27.5086456014,42.4820355635,48.7761381683,39.3327997038,54.4124678816,47.7508576851,52.6943957594,36.0368114407,16.8734929741,37.6101180977,47.6027761457,6.84741794919,23.7091761781,11.8078432303,30.6479849395,50.616725345,36.4098367449,32.3658687122,47.0234084906,40.7821395976,45.0440666452,27.2149316277,47.9586097168,17.7446135719,40.0167665384,18.0520223862,14.7939979163,14.9982279715,16.5391963319,3.950936539,3.48025313241,23.3132672559,19.8155982151,27.7573529412,9.75188490281,41.2351261304,22.2748083475,51.0453307125,42.3479372795,35.1542822521,46.3365557681,27.7553506481,28.6579356606,29.7031987214,14.4560823227,22.7346976515,8.71120872892,11.2216233439,4.3062349376,3.6977719671,3.69872297341,1.15308686289,0.0997277059225,2.37443399512,6.54129673373,0.209359605911,enlightment,CharlesJamesLeve
105.618048725,-13.6583682297,38.248313287,13.4670766988,42.7004191774,8.43918113637,24.4835515336,45.3453995265,28.9136150457,41.9176951391,44.2909608258,37.7218011268,51.3810188258,46.1394032296,48.5715099959,27.7674788136,28.1456999529,26.1291094797,44.3789169604,7.45642499536,13.5740384977,8.35429819148,28.6649000164,43.4665644815,24.7433312155,35.8701083043,42.7420280978,29.0169064279,36.7701741214,27.1204602264,20.9300675272,9.82341813752,11.2418482215,10.237005003,12.2073879714,11.8733294939,15.1398883441,6.70021433231,2.31138531437,21.594092223,21.0424582486,25.075023084,9.32364208253,32.8102138312,22.1376348666,25.4000275881,40.0707676216,43.7648764444,32.9189731225,19.1185613479,18.7166377656,24.5290041489,10.782800441,17.5085783558,4.18969344859,7.56002796732,11.7005496035,11.2572860489,5.35469331765,4.57794927016,1.52881778988,2.29246487867,5.94539925606,0.0,renaissance,JohnDryden
151.76099498,-29.7451081938,42.717618576,16.2123370315,50.6662165884,10.5464375421,27.8491322867,53.4623711837,32.2612119511,51.0307105204,56.1135826852,42.5924343561,55.4441202611,42.4632266928,65.1113580986,45.3070675793,31.9790087687,38.5852218321,51.5604492452,18.4703461752,29.187131097,21.0213324278,27.6324272871,38.1992363402,31.483193197,29.1317794756,36.7652731604,26.0814330179,30.6317158833,20.1515472838,39.66397868,17.6476735884,25.7701007671,17.5502416688,18.2530542463,23.9528844876,15.2976648264,5.3600997828,3.27795722733,27.0204578625,26.1301071907,24.8922049109,12.3350374114,36.5182229057,23.5535971694,38.3495059783,39.7034540636,46.3432659434,45.1578795671,28.1399077468,27.2759422599,28.9388456949,10.703587482,18.5527195482,10.8422987904,10.7043435814,8.76266709739,10.8847599532,2.86545872966,2.71273952178,0.0623134523747,1.60678402058,4.72114836373,0.0,enlightment,EugneSue
159.229783571,15.6514958415,42.9316316542,11.7641758124,31.6407668372,9.99403571845,25.8658551582,34.2783974027,33.5641320365,38.7283978052,48.8423281603,45.2854889445,48.5937775676,44.5574933953,44.2757280068,28.6509440975,12.1621089391,31.7351789944,56.3657616427,22.1180965579,17.1003562698,38.3725607273,27.681672255,49.053489737,33.1558157015,27.7116876306,53.8208918537,34.8699936638,37.36524084,30.1780697885,47.960738616,18.4552240506,38.2824297539,19.4971147023,14.9257520248,15.9384639777,16.3636180817,2.77209658196,3.27944819719,25.0562277322,20.8935788265,20.4098522336,12.8809776733,37.502052768,20.7395618518,57.3441846564,43.513996887,43.5375017368,42.5290194889,27.8109768967,24.9788803963,28.7374447679,9.81102148977,22.8940717694,10.5829970988,9.51918468076,18.58450201,6.86357993366,4.379776602,1.62088638682,0.546021281932,2.00260316413,7.56570909231,0.0,romantic,EmilySarahHol
92.3767857039,15.0030902956,37.3686796434,8.36044199186,18.5362929796,8.32852955209,21.8926272704,29.3438813248,27.4247520446,20.4013995099,31.291809038,43.6802024426,31.6391233794,29.6289005041,28.2668086413,21.6551104263,13.3804999358,11.9867684183,47.8095288965,12.2772786272,10.5014434091,10.2386182037,23.8829170877,39.6909619075,22.1729183774,38.5506967573,28.6560432639,28.1087637644,32.5561742059,25.6753017604,23.5329948825,9.98172461886,19.4383615512,6.27090030295,10.7783538425,9.60318642949,11.1958919257,11.3464813073,2.27118800603,21.0437613612,23.0080249343,15.0162205401,9.51304988558,29.5799499036,13.2640287027,31.978589955,37.9995003863,56.6199931544,33.9388347986,25.7388536112,18.0264760448,25.7716907883,12.0757742808,28.3155788919,4.19999914119,7.06263441574,36.7551773431,5.84765781693,4.21677088344,2.25478039548,2.45528807476,2.38307843323,1.65868179226,0.0,renaissance,chbishopWake
126.571783485,-3.98633927615,53.2119297409,11.6961651675,35.7332329054,10.5264652431,19.2073396877,37.7796558666,35.2527357999,34.988277444,56.5854122552,45.9065712668,52.131510882,50.3611705881,42.6203885778,23.2730843926,19.1319531055,25.7829955314,55.4633519389,15.648178194,20.7396315968,32.7834013702,35.1660581316,43.5995669402,30.4183586089,34.3737600846,36.4511158749,33.453621409,40.4791912475,23.5059412219,26.4776241484,14.3828451883,15.3101313544,8.26507250063,9.32556142923,9.15529615027,10.844265427,4.81898238747,1.77004846766,29.5621169712,21.965295573,30.3405572755,15.1385727975,46.4874530647,21.2153073538,46.5820200244,32.4201710394,31.6173129355,40.6129017195,24.7862363611,23.5221108691,28.6553492649,15.8332414554,17.297972015,7.60415190591,12.1325969785,10.2127526307,7.9005965027,2.90311254817,0.77844580043,0.0276548672566,2.25400557297,5.03176671825,0.0,renaissance,MadameLaMarquiseDeMontespan
169.366330089,-12.7066639022,32.3207557167,13.2740815215,34.8241811294,8.83801667699,22.3140865995,37.4569188243,25.769880861,41.8417980599,48.8050231229,30.1209532921,45.6345831363,35.3307958188,52.9162489343,44.6657472551,22.2687632073,32.4193460966,54.4893798639,14.1853170952,23.5014296467,29.6254567264,37.293432346,43.8686506937,34.2866584005,29.2927377248,41.0481185163,33.7096148595,35.9921395453,22.7150835199,48.6226634961,25.6810392467,21.2362425284,26.6549872086,23.7747060896,28.6977512791,18.0196309082,4.61887003444,6.54898440345,23.3012471425,21.286018196,21.1468635957,9.85598663263,40.161069352,17.7829652963,62.2219662948,33.2451026676,36.9012575622,57.1384954229,39.590573252,33.4186762261,36.5797810057,10.544902332,24.7295070242,14.2321776941,9.92215471969,3.42061888809,9.17001483163,2.37589924289,2.2738354847,0.0274220686644,2.03334581994,3.30392312055,0.0,romantic,GuydeMaupassan
143.533466373,2.77495218116,32.6911460817,10.9360718566,29.9423631124,9.1785025252,18.0847828506,35.510692445,22.1538206452,33.1178954206,42.0209105347,31.7956089911,43.8850034884,38.2250176403,44.0324028556,29.1949152542,18.8800199551,27.8215767635,50.3878378378,8.37150009271,19.0145779184,13.1423553425,30.4560116071,46.4389365604,32.8280986713,33.2795485606,47.4953106458,31.6600026077,39.1365440309,25.8275253639,37.0831839369,15.8784206223,23.4731536966,19.3055202239,14.7904769255,14.714038896,12.3473221677,2.18618954431,5.16487470369,28.6270713113,26.8299902801,24.969854978,13.2515488478,44.2249722354,20.5806360023,61.1005356691,40.6264793637,53.8845371533,50.9943513057,36.1274829805,29.3090276278,33.7611796517,9.94340316059,21.4571904087,6.20660337254,7.1996389029,4.1062778878,5.82720488097,4.22496570644,3.31658291457,0.280122532335,1.99442702891,6.88115989248,0.0,enlightment,CaptainFrederickMarrya
152.457707316,-17.5383229714,36.2487961327,13.3267688932,36.7011357857,9.49324359655,22.2514077025,38.2083702931,29.0260914636,42.4982805724,47.6574907359,33.7366624643,50.3507871064,41.9227317682,53.1131736241,41.4610335659,18.7612186306,34.3440791574,48.4817861339,13.0913166305,21.3091542414,26.2568444096,35.804645251,38.2178914055,27.9140810215,27.6566280526,34.4262774972,26.3455732156,38.6057673096,18.9519707309,44.3782559636,23.2790447011,23.1398071352,20.1361725051,18.2088285229,22.057325123,15.5249465258,5.01899389893,4.22215194916,20.8846215582,17.5050288738,22.841923147,8.93710701425,36.7836044461,18.1426829676,49.6510239381,29.0330582613,23.724921656,52.9081153284,31.2287770652,33.6643072689,31.7971863564,11.1030979095,29.5245312573,15.9068870569,11.0851498818,3.12862743226,5.34369001727,2.8278252316,1.88653350787,0.186601529652,2.05954063966,4.23412502575,1.04317589105,romantic,lphonseDaude
99.1241364662,-7.16266161218,37.9613071584,13.2470301202,40.6044231945,8.11732479966,23.097485443,40.5828617009,25.1011416931,36.4416206561,45.7070539968,37.8844855376,51.9999744755,46.732463077,49.1050741675,27.370674435,27.5505113495,22.4423475902,39.9671122209,4.97264973113,13.0704034354,4.41927342922,26.1022878521,51.1028968822,30.8383746305,38.4739672883,38.6537725376,38.5455691251,38.8027816511,33.4660895456,21.9071015597,9.44825181551,12.4658716616,11.1063342661,15.4360240778,12.5003322554,21.6425205375,6.06898238747,3.2969120386,24.1935226191,25.0196054608,26.8519838683,9.0736526189,42.8992807658,25.0342490062,22.0682748236,43.9953476562,26.9522222703,34.4391916367,20.1402942274,21.4151449888,21.8912905451,16.0899669239,17.0427787709,3.33982806669,10.561625468,4.84537927414,10.684343847,4.1628290548,2.06972361809,0.288461538462,2.43521421107,6.31241345606,0.0,renaissance,MicheldeMontaigne
88.0922206849,-31.9933315733,33.6767840006,11.1084039036,31.4024005667,7.58204622259,16.872504296,39.4001932954,19.5881430248,30.7064432897,30.0769072408,33.899755087,33.14501903,26.6356845665,37.2492720994,19.3188951663,22.5215487376,20.4006631911,33.7720329025,10.5517440303,14.7380118281,5.48910091085,26.0523626616,32.5425139333,23.3371392442,29.1956286401,19.4543335588,27.3849363293,24.2997207226,19.2281159633,16.3460868093,10.6352565233,4.33879651309,9.34904887079,10.8937421756,14.8663349036,8.07382878006,4.09250458174,2.26805602589,24.0270331105,13.8918343102,28.3229681531,13.8910885891,29.6704685012,20.0470061203,41.9518715211,17.5962285483,16.1079134269,48.2339497718,19.7089330308,33.6176815643,27.4445016122,12.1973130793,14.88421788,6.45983237028,7.91374971605,9.63887364422,11.3196298112,2.44609198656,1.46765573901,0.579570380455,1.08827741012,3.67534594952,0.24630541872,romantic,GMaspe
68.8456815114,19.5341227695,29.177456103,7.05102687188,20.9068936084,6.07958174479,12.1088277484,18.9585817087,19.2506177613,19.8207943509,27.2552041531,25.8888673423,32.9490931107,32.7708310931,26.1219581816,20.4591534536,10.606243479,13.0064454352,29.3838178992,8.5096869897,18.5061916965,10.8304227526,13.7401090083,36.6797136628,18.4174202994,27.8538851748,37.342942136,37.9901833645,25.1877943207,23.1264851943,14.110156259,6.60675196212,7.63791189871,7.86420593956,8.56507874075,8.08216496157,7.2088136025,8.82970952411,2.28321663043,15.9290723737,21.1399778238,20.7314701414,4.67568380386,25.768408626,14.2699803997,18.3457220261,24.2249530977,39.3028505536,22.4132365458,12.7212985052,11.9518490952,19.8863345433,17.409206767,28.0742394808,4.61922197285,12.6689751986,5.02817548621,2.76909397312,4.14219761093,3.99173285784,0.254616921759,2.76940708531,5.51700399646,0.0,renaissance,JeandeLaFontaine
155.769065519,22.7093460028,41.9929264028,10.2843445851,26.2400663697,10.1219472045,17.7658272447,23.7634367759,38.5700412146,36.6888600195,47.3153785072,40.1213190451,57.5196964283,57.8824302294,43.7682212628,22.7048022599,12.3114658685,34.5204277051,51.437132785,19.0042647877,30.284777941,27.0071676081,25.6404906651,42.0391962624,23.1816800641,34.9675968787,42.0545113501,37.1056977704,39.7622367621,22.001102779,53.2744711366,25.7709325254,32.156037938,22.4772322564,20.8429155734,23.4714038896,16.0421575495,3.44422700587,7.3444378598,25.8516899599,22.3371918353,30.0586605833,10.3510943416,51.7034216511,16.093128904,54.3789226843,41.0252387387,43.9187259272,47.7092790274,36.0684976219,30.2435095991,25.8955215711,19.233076075,31.2285027431,11.2077842332,14.3621060457,3.88078932926,3.38562946015,4.64171402443,1.50394831299,1.24676650783,3.42459073493,4.80899242486,0.0,romantic,FrancesElizabethBarrow
139.584177537,7.78976986499,44.3333068405,11.5564540558,30.5554100079,11.0091592096,20.4020324148,39.6102860182,35.0419252452,36.8934719065,59.8947856009,43.1488499739,51.3606275631,47.6449548651,45.0014961741,37.1398305084,17.6353205288,25.5649537185,44.8662749706,7.41284999073,20.0045202848,17.3891235898,25.8228713263,52.9871755398,42.4424739648,31.4640920513,49.7266776404,48.1687600504,42.5117093926,28.2890383767,39.1912423808,20.3313615159,19.5150601215,19.9282625286,20.4985337243,18.7839454215,30.0229255556,6.62985742242,3.31929393837,22.8188365509,24.0547406557,19.7515072511,8.79326292814,42.8732349675,21.1783077797,44.4008782215,44.7257112282,33.3145799974,46.2325813061,24.1660449501,28.5077786074,30.7149503552,13.9532524807,23.8710472785,8.1706107411,6.37548787935,6.98895225369,7.96263005938,4.33111241753,4.38442211055,0.255275697753,1.03239289446,7.73397409791,0.0,enlightment,OliverWendellHolmesSrThePhysicianandPoe
167.823444116,-13.6571814638,40.4777043547,15.0374033637,43.7316765847,10.5061881339,20.2004333982,45.2666735399,29.1745903914,47.9306825036,57.0062580352,38.2291900033,50.347984413,38.0318603511,59.4710871995,49.3644067796,26.3514235826,36.9306005198,54.6554054054,18.3753410506,16.4732092408,26.7215482576,37.4310312635,52.3826416552,39.0616675941,34.5176689906,52.6140073608,33.7681528346,46.2106005118,28.5184951793,44.7622675818,23.136392055,24.4179190784,21.1992586401,14.6835655855,19.1170234984,14.5868396394,6.35109229602,1.62047675487,23.0780888111,19.6084588293,28.271433227,9.84127934776,34.7514033378,26.4500689543,59.0671277822,42.1282626974,42.0651750552,52.4387384313,31.5986331117,30.2258868459,37.11824197,12.6443009398,20.2358203961,10.3274695169,7.55136720009,3.26353357445,5.29848481311,3.59195804522,1.12039790791,0.0376835553827,3.56371597751,5.03554847043,0.175932441942,romantic,EWerne
109.181079974,-37.2032611242,48.8903759082,15.4778296703,48.1667093919,9.71863342608,25.9479437971,52.3999034476,25.0180960371,40.5837148634,42.3984073043,50.3121445983,48.6498804921,41.3376617227,49.0568127861,26.88456807,32.9446022435,22.6395910341,39.2809155579,5.85894897607,14.7245846381,6.32794193232,34.990157842,45.4911141809,27.4411714998,40.5290969173,42.2619790001,33.6797615893,35.5699878168,25.6492759604,16.2788624281,6.97771530845,9.0557442329,9.965561856,10.288180839,11.0336880725,10.6704492464,3.70752808415,2.39295558736,25.6011182361,14.4327546055,29.5501374529,14.0173844177,40.2644357213,23.8455819946,55.709119477,21.1586324533,28.1747699226,44.4323170017,21.5442837675,27.5643645402,30.5366621242,16.624786112,22.0326378519,4.63075123559,10.9532215383,9.04373710885,10.8207527995,2.83177300302,1.57392183652,0.0763814166612,1.77511114107,4.86318940654,0.0,enlightment,JohnLothropMotley
139.568784021,-75.6585990084,46.5821544005,17.6469245392,59.7810962652,10.1436545093,27.2768856087,70.1609247794,27.432532727,50.2728158493,50.0573495677,43.0758843004,56.2427893205,42.3726449143,67.3064591972,36.3182674199,51.2313960256,31.0144696244,45.8285546416,7.57586995488,19.7717256187,7.22267052736,39.5396317214,34.2869127142,25.3322652229,33.6319416891,26.8182572191,22.3386500935,26.7369826117,18.3974415527,25.4534181905,12.1614645955,13.0896728706,14.6995675401,13.800354993,17.4527089886,13.003884608,3.82909328115,2.5610960605,30.6310163617,15.816176254,37.3206235403,16.9024375636,47.4349075396,29.5348286958,66.3640404319,19.6697712522,25.1727470752,55.2349094586,36.8228729522,34.0656723049,33.3704072659,12.2688227367,17.9206476402,7.05808259726,8.24239527741,7.21627017267,17.5206551543,2.38334748623,1.57693228045,0.122986158384,1.09833971903,4.48915315902,0.0,romantic,CharlesMorris
83.4352271201,-36.0849860547,41.4480121514,15.2089890995,57.4345763106,8.79933802597,25.6665306778,62.565427128,22.1441091478,38.7761177872,36.266101994,49.1406749144,43.4635084316,36.3413546153,45.3571581242,22.8095574388,42.1994955794,17.2055537823,28.7198589894,1.37184003956,14.7331148529,0.972031033264,12.7439436271,43.9485415189,29.1879598169,42.9611015591,35.4757620998,36.3841685138,33.5533388156,24.7373180415,16.4600513924,7.00315811411,11.1874809847,8.436530145,6.31668981839,7.74642271741,6.75327432125,1.60842419159,1.03933852579,29.5030983131,25.3963064416,26.437184292,15.7519980303,31.6597034922,25.7088775317,29.0698209072,31.5957932413,39.3869101715,40.5350977484,17.9391650347,26.9547312405,25.3356541031,20.6064437094,13.0222523578,5.12713932581,7.68765101027,3.6879906464,8.6887835703,3.21684412219,2.56759990428,0.0558202859088,2.37919424126,4.86275148652,0.0,romantic,JohnAlexanderLogan
153.687520813,-28.3339078206,38.8678983815,14.3268458287,45.7541497887,9.63132699893,22.4090562851,51.0125609567,28.155325654,45.0083693507,50.6378018488,37.3120149584,47.4050716585,37.3621293425,54.0085956022,35.8091590613,29.698562849,31.1301529623,52.1009219922,11.4371906603,20.2508758052,17.0297938324,37.723640677,39.544831549,26.4593200783,30.1991664377,40.7860447174,25.3568001819,34.6919804069,21.7071018968,43.0196237968,19.9157260765,24.4896775513,23.3093947518,20.493428473,28.9048522912,13.1674986161,4.76548891422,4.32936518273,24.1507187559,20.5043807478,24.2802170943,11.394646359,37.4331311504,20.3643034989,53.2753806187,34.4602716065,38.9848564038,52.6850236893,34.4728082698,32.3646368504,32.4914507927,11.7188816329,26.5691160224,11.659999346,8.80317144555,7.19672844276,9.64293646104,3.51150906706,3.44994201778,0.118343195266,2.16542078611,5.20109523123,0.0,romantic,MorJokai
119.967210972,37.8115090624,27.7540360874,8.72338226907,25.0633132477,7.66890695776,14.7258779125,26.3891120844,21.8049537747,27.8924226147,34.196970314,28.7407682925,45.4267243128,43.6007239555,38.0353754739,31.613972186,16.9400899259,23.1677674384,47.4921811444,8.81734156813,22.188513261,13.7428448674,17.3002902706,51.3194653969,36.3504620569,32.2579770007,52.6915568067,37.5510251841,50.6558084913,26.2597977673,31.4808174973,16.2083023503,19.4143845757,13.0172396924,10.6045270519,9.47115171632,16.4108769025,1.93651749425,1.67463335851,21.321854082,23.0910271137,19.4197239944,8.27882996536,38.4843196362,17.9044904556,27.1581063946,71.6416306992,57.5003911569,43.7041919807,26.7980760264,28.0796027363,26.1527009264,11.5109264128,34.1552117364,11.6992402524,8.22088195107,4.04851537305,5.36957186736,5.87688488923,1.30598045171,0.205006021888,4.33941537389,9.49430141415,0.738916256157,romantic,HenrikIbsen
8.33312578894,51.2780515931,45.3889153818,8.34858881324,25.3209326696,3.83093323851,11.1894077069,5.50005697573,6.7885735942,15.3337122442,5.36659608259,34.5436755264,24.2397944424,27.7160028224,13.6023596802,0.0,6.56023946121,2.52154484519,23.6116333725,0.0,28.884619731,0.0,0.630718131348,52.6492282566,20.7618574073,58.6827139267,29.4300042108,77.4588204616,28.8998534091,37.6852668725,4.48413409825,3.84263934978,1.04369221001,1.1549224116,2.33446519524,0.0,4.76342100235,0.0,1.08152726041,27.9749237936,19.0642396395,72.6780185758,10.1794733585,26.4371463324,6.70073821693,7.33728762903,41.3287747014,31.1723720085,24.5582358868,10.7176163387,20.2953464118,10.6426999748,70.6784270489,25.556308944,1.242265363,39.9038844489,0.0,0.0,6.47984845515,0.0,0.0,14.5454545454,0.0,0.0,enlightment,JohnJaySmi
137.79585997,3.82910872869,40.885247323,12.9855762381,33.6957470963,10.4918174096,18.8719895615,36.4264823185,29.2217020745,40.8810416605,49.4940805621,38.6100286715,51.6546856074,48.7536746083,44.6609902729,39.3634437596,13.3585795596,25.6594028378,38.1831535093,6.55015761171,30.4739107655,9.36737192018,20.1805820353,49.675372485,37.378676129,31.5955481278,42.6259687562,41.7469053612,47.0520933891,24.431367045,43.1249796278,16.0602562925,33.5496718846,18.9366573391,14.1732380137,14.2334164307,14.1293209751,4.79197905812,4.01017455284,23.2287213308,23.4319647835,27.323833084,8.77324481564,42.5521276545,21.2979453823,48.1417736229,33.3948094584,36.2334121498,49.8939519146,27.7125210889,29.9352544744,34.3791393447,12.5405766596,29.2581239879,8.48888488112,9.08487471427,5.08547740885,3.20363299608,3.77110315382,1.21712458396,0.0662169688718,3.05246825623,5.99346894044,0.0,enlightment,CharlesJamesLever18061872
102.348222896,-6.13326787417,41.0136173369,11.7137541172,34.154751603,8.37510078961,18.5671947753,36.6963976376,25.62966823,34.0831586407,43.1687841892,40.1318464309,45.281648998,39.5234124254,44.7245938632,22.2997988358,23.1721051876,22.9860043138,34.3566036392,9.05747630205,13.730365013,5.73068224371,27.5364167231,45.2474978024,25.4410350292,27.6061768325,31.4875199957,39.4847470753,44.9587584523,28.3045608266,25.0368737573,12.8023125498,13.8961743311,12.2573483499,10.3423882286,10.2412509447,13.3713110214,2.65289179184,2.1812691767,23.8436201512,19.5106048557,26.4944129251,11.0096593896,38.9790335531,18.042219469,31.6224525411,39.842794803,34.1461527466,48.8994874085,21.6127751449,31.9369184137,31.119015086,14.7265822503,17.7376302631,5.65224299106,11.2676294313,6.74462779023,8.14023549765,4.96647842327,2.16341447497,0.427419188481,4.04758135166,6.57400756774,0.0447828034035,enlightment,ThomasCarlyle
185.311639014,-7.46133456169,37.0863545399,13.4260549076,40.0868583865,9.36267441017,25.0246063694,41.3301933376,32.4433253042,44.7138806306,55.8109703954,38.7386572306,57.1030837558,46.4576154763,62.3470531947,37.1808452846,25.0059161757,42.2481524221,60.285998373,10.8620148626,20.1587315386,33.867404727,38.2470869179,43.7197833826,29.994071562,27.5197623432,42.9394668418,26.2308728692,39.0847559249,26.6137898273,57.9651860331,24.8376857596,41.6335202557,24.373911512,21.3985717169,27.5073351758,18.1435198566,6.37190598052,4.01140300607,21.8377616836,18.9515772731,18.855366566,9.24589042815,44.0701822901,19.7740575722,63.7878651224,44.2283799254,45.8355942755,49.1175602378,37.6677738004,28.1800484285,31.3706436094,8.73886862861,22.8782497783,10.0129712996,10.7316096802,6.22539311365,8.09039519613,3.5868795128,3.60318073886,0.205791485574,1.48058837714,5.97239365668,0.359984842743,enlightment,CharlesReade
104.380955492,14.4534866683,45.7158861001,9.1974349829,24.292370865,8.53612962084,20.8398962448,21.9129426375,28.9788619034,24.0297174407,33.8091906959,53.1535261779,45.271363944,46.4915974419,32.6884808555,16.8127738383,10.8488044756,17.4022258121,41.2731780139,18.0168358832,12.0258025235,13.9771748639,32.1697202929,40.6532204989,25.06729716,31.1065915587,26.5056127722,30.4307498131,33.1509885945,25.0493099754,22.9597096099,13.1498581253,13.4326273071,7.37907475379,16.3588957732,7.90672801261,10.8876244888,3.34692165935,10.5969931996,31.9061912835,28.8521377447,21.4599967411,14.7671442057,55.0935144802,18.9449118659,40.78780005,37.6931004021,36.9918824846,45.8789955946,28.693686278,26.5775185154,31.8173338805,19.0330535742,45.3752357135,23.5544579175,20.1554386457,10.507727871,4.11754177075,5.23118320422,3.81462707121,0.0568900126422,3.9289446186,7.00272452387,0.0,renaissance,SamuelPepys
173.006066935,2.61911429686,40.5917720295,13.1570104789,34.8497829766,10.9469701216,22.0226717093,38.2632566095,36.1678699876,45.2394380415,56.5526948335,40.5938740623,56.5114453368,49.1738143165,55.4941938048,45.2631126889,14.716437565,35.03269468,54.1697049576,16.9344896537,21.5147229951,30.9534103335,32.1102353478,50.5972820654,39.0628301294,35.2418944536,48.0551983289,37.4045173863,40.3006997129,27.9758044326,49.5235263051,21.5092527241,29.7595464428,25.7361100607,20.4497482511,23.2017203045,19.7068558082,3.62904139812,4.70404581689,24.2507993701,24.7996914472,25.9057819429,8.72304298069,44.1437153479,27.5632318861,60.2986909939,42.6766823232,42.8336329578,52.9396890296,34.6010470043,31.019445643,35.4707354893,12.8928752347,22.0787637172,13.1685745544,15.0805400095,4.85601686537,4.70635695346,3.44339048043,0.634446363089,0.0679815281585,1.62670507498,7.24492514018,0.0,enlightment,TS
